step,loss,val_loss,lr,tok_per_sec,grad_norm,elapsed_sec,tokens_seen,step_ms
41450,2.290349,,0.000346,398602.0,0.1449,24377.0,10866130944.0,657.7
41460,2.298081,,0.000346,399470.0,0.1373,24383.6,10868752384.0,656.2
41470,2.342945,,0.000346,391415.0,0.1341,24390.2,10871373824.0,669.7
41480,2.357499,,0.000346,400331.0,0.1404,24396.8,10873995264.0,654.8
41490,2.321452,,0.000346,399821.0,0.1402,24403.4,10876616704.0,655.7
41500,2.327931,,0.000346,398625.0,0.1466,24410.0,10879238144.0,657.6
41510,2.329796,,0.000345,399127.0,0.134,24418.1,10881859584.0,656.8
41520,2.309958,,0.000345,399380.0,0.1409,24424.7,10884481024.0,656.4
41530,2.321308,,0.000345,399479.0,0.1356,24431.3,10887102464.0,656.2
41540,2.317285,,0.000345,399375.0,0.1407,24437.8,10889723904.0,656.4
41550,2.354196,,0.000345,400191.0,0.1383,24444.4,10892345344.0,655.0
41560,2.336136,,0.000345,397662.0,0.1368,24451.0,10894966784.0,659.2
41570,2.331924,,0.000345,399264.0,0.1466,24457.6,10897588224.0,656.6
41580,2.331805,,0.000345,400492.0,0.1379,24464.1,10900209664.0,654.6
41590,2.338759,,0.000345,399624.0,0.1358,24470.7,10902831104.0,656.0
41600,2.288335,,0.000344,398394.0,0.1373,24477.3,10905452544.0,658.0
41610,2.299706,,0.000344,400872.0,0.1391,24483.9,10908073984.0,653.9
41620,2.298524,,0.000344,399921.0,0.1371,24490.4,10910695424.0,655.5
41630,2.313595,,0.000344,399322.0,0.1383,24497.0,10913316864.0,656.5
41640,2.341605,,0.000344,398799.0,0.1378,24503.6,10915938304.0,657.3
41650,2.303912,,0.000344,399841.0,0.1444,24510.2,10918559744.0,655.6
41660,2.332736,,0.000344,399262.0,0.1358,24516.7,10921181184.0,656.6
41670,2.317368,,0.000344,399294.0,0.1353,24523.3,10923802624.0,656.5
41680,2.293763,,0.000344,400654.0,0.1381,24529.9,10926424064.0,654.3
41690,2.337735,,0.000344,400754.0,0.1415,24536.5,10929045504.0,654.1
41700,2.296737,,0.000343,400471.0,0.1401,24543.0,10931666944.0,654.6
41710,2.322304,,0.000343,398923.0,0.141,24549.6,10934288384.0,657.1
41720,2.311067,,0.000343,397524.0,0.1358,24556.2,10936909824.0,659.4
41730,2.313579,,0.000343,398559.0,0.1371,24562.7,10939531264.0,657.7
41740,2.343979,,0.000343,398712.0,0.1443,24569.3,10942152704.0,657.5
41750,2.34505,,0.000343,398398.0,0.1387,24575.9,10944774144.0,658.0
41760,2.329548,,0.000343,398906.0,0.1371,24582.5,10947395584.0,657.2
41770,2.29076,,0.000343,398799.0,0.1379,24589.1,10950017024.0,657.3
41780,2.351425,,0.000343,399332.0,0.1343,24595.6,10952638464.0,656.5
41790,2.327051,,0.000343,398011.0,0.1362,24602.2,10955259904.0,658.6
41800,2.318167,,0.000342,399405.0,0.1375,24608.8,10957881344.0,656.3
41810,2.326096,,0.000342,399152.0,0.1393,24615.3,10960502784.0,656.8
41820,2.299151,,0.000342,398142.0,0.1374,24621.9,10963124224.0,658.4
41830,2.337585,,0.000342,399835.0,0.1371,24628.5,10965745664.0,655.6
41840,2.337399,,0.000342,399492.0,0.1376,24635.1,10968367104.0,656.2
41850,2.296933,,0.000342,399833.0,0.1414,24641.6,10970988544.0,655.6
41860,2.346917,,0.000342,399089.0,0.1391,24648.2,10973609984.0,656.9
41870,2.306899,,0.000342,399162.0,0.1405,24654.8,10976231424.0,656.7
41880,2.299357,,0.000342,400576.0,0.1408,24661.4,10978852864.0,654.4
41890,2.322825,,0.000341,398528.0,0.1414,24667.9,10981474304.0,657.8
41900,2.296806,,0.000341,398727.0,0.1371,24674.5,10984095744.0,657.5
41910,2.31025,,0.000341,400222.0,0.1366,24681.1,10986717184.0,655.0
41920,2.334694,,0.000341,397238.0,0.1383,24687.7,10989338624.0,659.9
41930,2.323741,,0.000341,400807.0,0.1438,24694.2,10991960064.0,654.0
41940,2.350537,,0.000341,399423.0,0.1568,24700.8,10994581504.0,656.3
41950,2.30335,,0.000341,397089.0,0.143,24707.4,10997202944.0,660.2
41960,2.336412,,0.000341,397230.0,0.14,24714.0,10999824384.0,659.9
41970,2.349098,,0.000341,396520.0,0.1372,24720.6,11002445824.0,661.1
41980,2.308799,,0.000341,399680.0,0.1353,24727.2,11005067264.0,655.9
41990,2.314195,,0.00034,399766.0,0.1364,24733.8,11007688704.0,655.7
42000,2.315826,,0.00034,399745.0,0.1394,24740.4,11010310144.0,655.8
42010,2.312514,,0.00034,397780.0,0.14,24755.2,11012931584.0,659.0
42020,2.301077,,0.00034,398387.0,0.1376,24761.8,11015553024.0,658.0
42030,2.325532,,0.00034,398333.0,0.1434,24768.4,11018174464.0,658.1
42040,2.339391,,0.00034,397950.0,0.1619,24775.0,11020795904.0,658.7
42050,2.290556,,0.00034,399363.0,0.1385,24781.6,11023417344.0,656.4
42060,2.349137,,0.00034,398532.0,0.1404,24788.2,11026038784.0,657.8
42070,2.322459,,0.00034,398410.0,0.1402,24794.7,11028660224.0,658.0
42080,2.285178,,0.00034,399214.0,0.1377,24801.3,11031281664.0,656.6
42090,2.280177,,0.000339,400465.0,0.1391,24807.9,11033903104.0,654.6
42100,2.302768,,0.000339,400644.0,0.1486,24814.5,11036524544.0,654.3
42110,2.323727,,0.000339,399723.0,0.1393,24821.0,11039145984.0,655.8
42120,2.322636,,0.000339,400726.0,0.1425,24827.6,11041767424.0,654.2
42130,2.313065,,0.000339,400357.0,0.1354,24834.2,11044388864.0,654.8
42140,2.327022,,0.000339,400093.0,0.1405,24840.8,11047010304.0,655.2
42150,2.309544,,0.000339,397410.0,0.1365,24847.3,11049631744.0,659.6
42160,2.321984,,0.000339,400240.0,0.1396,24853.9,11052253184.0,655.0
42170,2.358908,,0.000339,400168.0,0.1445,24860.5,11054874624.0,655.1
42180,2.360374,,0.000338,400173.0,0.1395,24867.1,11057496064.0,655.1
42190,2.313673,,0.000338,400169.0,0.1459,24873.6,11060117504.0,655.1
42200,2.346263,,0.000338,399377.0,0.1385,24880.2,11062738944.0,656.4
42210,2.334147,,0.000338,398662.0,0.1386,24886.8,11065360384.0,657.6
42220,2.28352,,0.000338,398009.0,0.1413,24893.4,11067981824.0,658.6
42230,2.337446,,0.000338,400369.0,0.1389,24899.9,11070603264.0,654.8
42240,2.321722,,0.000338,399412.0,0.1399,24906.5,11073224704.0,656.3
42250,2.333761,,0.000338,394871.0,0.1432,24913.1,11075846144.0,663.9
42260,2.306034,,0.000338,398909.0,0.1409,24919.7,11078467584.0,657.2
42270,2.302625,,0.000338,398756.0,0.1419,24926.3,11081089024.0,657.4
42280,2.313621,,0.000337,399814.0,0.1399,24932.8,11083710464.0,655.7
42290,2.347087,,0.000337,399258.0,0.1361,24939.4,11086331904.0,656.6
42300,2.328983,,0.000337,400209.0,0.1398,24946.0,11088953344.0,655.0
42310,2.309283,,0.000337,399483.0,0.1377,24952.5,11091574784.0,656.2
42320,2.335547,,0.000337,400149.0,0.1401,24959.1,11094196224.0,655.1
42330,2.346834,,0.000337,399766.0,0.1434,24965.7,11096817664.0,655.7
42340,2.338622,,0.000337,399202.0,0.1393,24972.3,11099439104.0,656.7
42350,2.33533,,0.000337,399940.0,0.1394,24978.8,11102060544.0,655.5
42360,2.296861,,0.000337,397954.0,0.1439,24985.4,11104681984.0,658.7
42370,2.302378,,0.000337,398800.0,0.1493,24992.0,11107303424.0,657.3
42380,2.317336,,0.000336,401054.0,0.1445,24998.6,11109924864.0,653.6
42390,2.342157,,0.000336,397944.0,0.1363,25005.2,11112546304.0,658.7
42400,2.292532,,0.000336,400131.0,0.1373,25011.7,11115167744.0,655.1
42410,2.274624,,0.000336,399248.0,0.1385,25018.3,11117789184.0,656.6
42420,2.333746,,0.000336,399235.0,0.137,25024.9,11120410624.0,656.6
42430,2.299823,,0.000336,399338.0,0.1394,25031.5,11123032064.0,656.4
42440,2.308592,,0.000336,400820.0,0.1426,25038.1,11125653504.0,654.0
42450,2.312184,,0.000336,398539.0,0.1356,25044.6,11128274944.0,657.8
42460,2.320567,,0.000336,399810.0,0.14,25051.2,11130896384.0,655.7
42470,2.282747,,0.000335,399999.0,0.1389,25057.8,11133517824.0,655.4
42480,2.307031,,0.000335,398751.0,0.1411,25064.4,11136139264.0,657.4
42490,2.333112,,0.000335,400274.0,0.142,25070.9,11138760704.0,654.9
42500,2.321029,,0.000335,398806.0,0.1415,25077.5,11141382144.0,657.3
42510,2.331046,,0.000335,399183.0,0.1455,25085.7,11144003584.0,656.7
42520,2.341494,,0.000335,398370.0,0.1463,25092.3,11146625024.0,658.0
42530,2.329168,,0.000335,399027.0,0.1351,25098.9,11149246464.0,657.0
42540,2.313983,,0.000335,399594.0,0.1394,25105.4,11151867904.0,656.0
42550,2.312278,,0.000335,399845.0,0.1431,25112.0,11154489344.0,655.6
42560,2.323674,,0.000335,398457.0,0.1408,25118.6,11157110784.0,657.9
42570,2.313577,,0.000334,399530.0,0.1394,25125.2,11159732224.0,656.1
42580,2.298753,,0.000334,399107.0,0.1372,25131.7,11162353664.0,656.8
42590,2.324527,,0.000334,397572.0,0.1368,25138.3,11164975104.0,659.4
42600,2.309584,,0.000334,398929.0,0.1406,25144.9,11167596544.0,657.1
42610,2.313802,,0.000334,400637.0,0.1428,25151.5,11170217984.0,654.3
42620,2.336475,,0.000334,397874.0,0.1381,25158.1,11172839424.0,658.9
42630,2.319897,,0.000334,397792.0,0.1456,25164.6,11175460864.0,659.0
42640,2.300464,,0.000334,400476.0,0.1368,25171.2,11178082304.0,654.6
42650,2.324858,,0.000334,398334.0,0.1439,25177.8,11180703744.0,658.1
42660,2.283028,,0.000334,399894.0,0.147,25184.4,11183325184.0,655.5
42670,2.343368,,0.000333,398608.0,0.1401,25190.9,11185946624.0,657.6
42680,2.332481,,0.000333,401101.0,0.1439,25197.5,11188568064.0,653.6
42690,2.295955,,0.000333,400707.0,0.1397,25204.1,11191189504.0,654.2
42700,2.349416,,0.000333,399726.0,0.142,25210.7,11193810944.0,655.8
42710,2.306266,,0.000333,399552.0,0.1427,25217.3,11196432384.0,656.1
42720,2.333912,,0.000333,399575.0,0.1369,25223.8,11199053824.0,656.1
42730,2.29043,,0.000333,398687.0,0.1401,25230.4,11201675264.0,657.5
42740,2.311879,,0.000333,399239.0,0.1423,25237.0,11204296704.0,656.6
42750,2.281615,,0.000333,398564.0,0.1397,25243.6,11206918144.0,657.7
42760,2.304731,,0.000332,398310.0,0.1397,25250.2,11209539584.0,658.1
42770,2.29068,,0.000332,399031.0,0.1408,25256.8,11212161024.0,657.0
42780,2.316469,,0.000332,399178.0,0.1466,25263.3,11214782464.0,656.7
42790,2.33556,,0.000332,400099.0,0.1429,25269.9,11217403904.0,655.2
42800,2.318489,,0.000332,400776.0,0.138,25276.5,11220025344.0,654.1
42810,2.317835,,0.000332,400850.0,0.1403,25283.1,11222646784.0,654.0
42820,2.327924,,0.000332,399069.0,0.1383,25289.7,11225268224.0,656.9
42830,2.352032,,0.000332,399282.0,0.1378,25296.2,11227889664.0,656.5
42840,2.339089,,0.000332,398651.0,0.1423,25302.8,11230511104.0,657.6
42850,2.27902,,0.000332,400976.0,0.1381,25309.4,11233132544.0,653.8
42860,2.315026,,0.000331,399025.0,0.1405,25316.0,11235753984.0,657.0
42870,2.313254,,0.000331,399938.0,0.1419,25322.6,11238375424.0,655.5
42880,2.28751,,0.000331,398360.0,0.138,25329.2,11240996864.0,658.1
42890,2.309992,,0.000331,399726.0,0.1386,25335.7,11243618304.0,655.8
42900,2.297805,,0.000331,399375.0,0.1364,25342.3,11246239744.0,656.4
42910,2.299435,,0.000331,397598.0,0.1447,25348.9,11248861184.0,659.3
42920,2.323629,,0.000331,399742.0,0.1412,25355.5,11251482624.0,655.8
42930,2.339796,,0.000331,399888.0,0.1438,25362.1,11254104064.0,655.5
42940,2.318045,,0.000331,399208.0,0.1412,25368.6,11256725504.0,656.7
42950,2.31487,,0.000331,398163.0,0.1399,25375.2,11259346944.0,658.4
42960,2.282537,,0.00033,398996.0,0.1453,25381.8,11261968384.0,657.0
42970,2.306615,,0.00033,398435.0,0.1448,25388.4,11264589824.0,657.9
42980,2.308307,,0.00033,398827.0,0.1462,25395.0,11267211264.0,657.3
42990,2.288417,,0.00033,399080.0,0.1375,25401.6,11269832704.0,656.9
43000,2.290041,,0.00033,396893.0,0.1381,25408.1,11272454144.0,660.5
43010,2.31903,,0.00033,399519.0,0.1397,25429.1,11275075584.0,656.1
43020,2.333746,,0.00033,400421.0,0.1416,25435.7,11277697024.0,654.7
43030,2.307627,,0.00033,399494.0,0.1463,25442.2,11280318464.0,656.2
43040,2.285728,,0.00033,398488.0,0.1463,25448.8,11282939904.0,657.8
43050,2.331639,,0.000329,398982.0,0.14,25455.4,11285561344.0,657.0
43060,2.318602,,0.000329,399997.0,0.1377,25461.9,11288182784.0,655.4
43070,2.289501,,0.000329,400464.0,0.1405,25468.5,11290804224.0,654.6
43080,2.310234,,0.000329,399977.0,0.1411,25475.1,11293425664.0,655.4
43090,2.354381,,0.000329,398766.0,0.1393,25481.7,11296047104.0,657.4
43100,2.304396,,0.000329,400724.0,0.1411,25488.2,11298668544.0,654.2
43110,2.334885,,0.000329,400950.0,0.1452,25494.8,11301289984.0,653.8
43120,2.336951,,0.000329,398310.0,0.1396,25501.4,11303911424.0,658.1
43130,2.294892,,0.000329,400154.0,0.1413,25508.0,11306532864.0,655.1
43140,2.30999,,0.000329,400184.0,0.1487,25514.5,11309154304.0,655.1
43150,2.319652,,0.000328,401065.0,0.1369,25521.1,11311775744.0,653.6
43160,2.302051,,0.000328,399557.0,0.141,25527.7,11314397184.0,656.1
43170,2.293454,,0.000328,398820.0,0.139,25534.2,11317018624.0,657.3
43180,2.313601,,0.000328,400770.0,0.1413,25540.8,11319640064.0,654.1
43190,2.33294,,0.000328,400703.0,0.1417,25547.4,11322261504.0,654.2
43200,2.345635,,0.000328,398372.0,0.1399,25554.0,11324882944.0,658.0
43210,2.328344,,0.000328,397978.0,0.1393,25560.6,11327504384.0,658.7
43220,2.306813,,0.000328,398382.0,0.1435,25567.1,11330125824.0,658.0
43230,2.293779,,0.000328,398646.0,0.1351,25573.7,11332747264.0,657.6
43240,2.331124,,0.000328,399112.0,0.1415,25580.3,11335368704.0,656.8
43250,2.291703,,0.000327,399307.0,0.1513,25586.9,11337990144.0,656.5
43260,2.347704,,0.000327,399083.0,0.1427,25593.5,11340611584.0,656.9
43270,2.300519,,0.000327,398633.0,0.1512,25600.0,11343233024.0,657.6
43280,2.338914,,0.000327,399442.0,0.1407,25606.6,11345854464.0,656.3
43290,2.321806,,0.000327,398667.0,0.1414,25613.2,11348475904.0,657.6
43300,2.268877,,0.000327,398460.0,0.1409,25619.8,11351097344.0,657.9
43310,2.290054,,0.000327,399784.0,0.1418,25626.4,11353718784.0,655.7
43320,2.300392,,0.000327,399215.0,0.1385,25632.9,11356340224.0,656.6
43330,2.328149,,0.000327,400440.0,0.1395,25639.5,11358961664.0,654.6
43340,2.319858,,0.000326,399901.0,0.1386,25646.1,11361583104.0,655.5
43350,2.312959,,0.000326,399133.0,0.1373,25652.7,11364204544.0,656.8
43360,2.310734,,0.000326,398741.0,0.1408,25659.3,11366825984.0,657.4
43370,2.314191,,0.000326,399603.0,0.1444,25665.9,11369447424.0,656.0
43380,2.345011,,0.000326,399942.0,0.1456,25672.4,11372068864.0,655.5
43390,2.292894,,0.000326,399489.0,0.1405,25679.0,11374690304.0,656.2
43400,2.288087,,0.000326,397578.0,0.139,25685.6,11377311744.0,659.4
43410,2.290942,,0.000326,399306.0,0.1439,25692.2,11379933184.0,656.5
43420,2.299722,,0.000326,400575.0,0.1415,25698.7,11382554624.0,654.4
43430,2.289122,,0.000326,399888.0,0.143,25705.3,11385176064.0,655.5
43440,2.306049,,0.000325,398857.0,0.1401,25711.9,11387797504.0,657.2
43450,2.325106,,0.000325,398426.0,0.1503,25718.5,11390418944.0,657.9
43460,2.301231,,0.000325,400417.0,0.1425,25725.1,11393040384.0,654.7
43470,2.301532,,0.000325,400614.0,0.1428,25731.7,11395661824.0,654.4
43480,2.336895,,0.000325,399484.0,0.1432,25738.2,11398283264.0,656.2
43490,2.3117,,0.000325,401013.0,0.1404,25744.8,11400904704.0,653.7
43500,2.343612,,0.000325,400389.0,0.1507,25751.4,11403526144.0,654.7
43510,2.313322,,0.000325,399713.0,0.1481,25759.5,11406147584.0,655.8
43520,2.279334,,0.000325,399281.0,0.1399,25766.1,11408769024.0,656.5
43530,2.308941,,0.000325,400004.0,0.1401,25772.7,11411390464.0,655.4
43540,2.316433,,0.000324,398484.0,0.1383,25779.3,11414011904.0,657.9
43550,2.329408,,0.000324,400136.0,0.1469,25785.8,11416633344.0,655.1
43560,2.30713,,0.000324,398440.0,0.1445,25792.4,11419254784.0,657.9
43570,2.311827,,0.000324,399497.0,0.1397,25799.0,11421876224.0,656.2
43580,2.320551,,0.000324,399341.0,0.147,25805.6,11424497664.0,656.4
43590,2.28536,,0.000324,397687.0,0.1564,25812.2,11427119104.0,659.2
43600,2.292752,,0.000324,400580.0,0.1442,25818.7,11429740544.0,654.4
43610,2.341786,,0.000324,397752.0,0.1409,25825.3,11432361984.0,659.1
43620,2.315245,,0.000324,399619.0,0.1395,25831.9,11434983424.0,656.0
43630,2.317548,,0.000323,400162.0,0.1417,25838.5,11437604864.0,655.1
43640,2.296748,,0.000323,399050.0,0.1476,25845.1,11440226304.0,656.9
43650,2.297044,,0.000323,401025.0,0.1437,25851.6,11442847744.0,653.7
43660,2.308156,,0.000323,398723.0,0.142,25858.2,11445469184.0,657.5
43670,2.319419,,0.000323,399602.0,0.1406,25864.8,11448090624.0,656.0
43680,2.321283,,0.000323,401033.0,0.145,25871.4,11450712064.0,653.7
43690,2.311628,,0.000323,400695.0,0.1454,25877.9,11453333504.0,654.2
43700,2.296482,,0.000323,399619.0,0.1451,25884.5,11455954944.0,656.0
43710,2.259005,,0.000323,399451.0,0.1391,25891.1,11458576384.0,656.3
43720,2.304656,,0.000323,398886.0,0.144,25897.7,11461197824.0,657.2
43730,2.33034,,0.000322,400710.0,0.1404,25904.2,11463819264.0,654.2
43740,2.294645,,0.000322,399852.0,0.1455,25910.8,11466440704.0,655.6
43750,2.301122,,0.000322,399234.0,0.1433,25917.4,11469062144.0,656.6
43760,2.347177,,0.000322,396603.0,0.1455,25924.0,11471683584.0,661.0
43770,2.328454,,0.000322,398898.0,0.146,25930.6,11474305024.0,657.2
43780,2.306546,,0.000322,398599.0,0.1435,25937.1,11476926464.0,657.7
43790,2.287793,,0.000322,400452.0,0.1394,25943.7,11479547904.0,654.6
43800,2.299635,,0.000322,399454.0,0.142,25950.3,11482169344.0,656.3
43810,2.319782,,0.000322,399334.0,0.1466,25956.9,11484790784.0,656.5
43820,2.291655,,0.000322,398299.0,0.1412,25963.4,11487412224.0,658.2
43830,2.293393,,0.000321,401134.0,0.1375,25970.0,11490033664.0,653.5
43840,2.287537,,0.000321,395775.0,0.1442,25976.6,11492655104.0,662.4
43850,2.31788,,0.000321,399650.0,0.1423,25983.1,11495276544.0,655.9
43860,2.296419,,0.000321,399748.0,0.1395,25989.7,11497897984.0,655.8
43870,2.283104,,0.000321,398659.0,0.1414,25996.3,11500519424.0,657.6
43880,2.29437,,0.000321,400795.0,0.1437,26002.9,11503140864.0,654.1
43890,2.280996,,0.000321,399653.0,0.1419,26009.4,11505762304.0,655.9
43900,2.316018,,0.000321,399265.0,0.1416,26016.0,11508383744.0,656.6
43910,2.289944,,0.000321,399031.0,0.1414,26022.6,11511005184.0,657.0
43920,2.327574,,0.00032,398467.0,0.1472,26029.2,11513626624.0,657.9
43930,2.34582,,0.00032,399137.0,0.1543,26035.7,11516248064.0,656.8
43940,2.321806,,0.00032,399950.0,0.1513,26042.3,11518869504.0,655.4
43950,2.29,,0.00032,401059.0,0.1483,26048.9,11521490944.0,653.6
43960,2.300644,,0.00032,400629.0,0.1405,26055.4,11524112384.0,654.3
43970,2.287166,,0.00032,398705.0,0.1402,26062.0,11526733824.0,657.5
43980,2.303393,,0.00032,399392.0,0.1491,26068.6,11529355264.0,656.4
43990,2.301236,,0.00032,398995.0,0.1403,26075.1,11531976704.0,657.0
44000,2.286967,,0.00032,400440.0,0.1453,26081.7,11534598144.0,654.6
44010,2.330335,,0.00032,399958.0,0.1421,26104.7,11537219584.0,655.4
44020,2.28451,,0.000319,399702.0,0.1436,26111.3,11539841024.0,655.8
44030,2.342129,,0.000319,400454.0,0.1476,26117.9,11542462464.0,654.6
44040,2.297904,,0.000319,401804.0,0.1481,26124.4,11545083904.0,652.4
44050,2.272185,,0.000319,399447.0,0.1499,26131.0,11547705344.0,656.3
44060,2.331874,,0.000319,401076.0,0.149,26137.6,11550326784.0,653.6
44070,2.311721,,0.000319,400728.0,0.1539,26144.1,11552948224.0,654.2
44080,2.280552,,0.000319,399042.0,0.1492,26150.7,11555569664.0,656.9
44090,2.31889,,0.000319,399357.0,0.1449,26157.3,11558191104.0,656.4
44100,2.351028,,0.000319,398538.0,0.1435,26163.9,11560812544.0,657.8
44110,2.294092,,0.000319,399995.0,0.1468,26170.4,11563433984.0,655.4
44120,2.270708,,0.000318,398875.0,0.1474,26177.0,11566055424.0,657.2
44130,2.296048,,0.000318,398571.0,0.143,26183.6,11568676864.0,657.7
44140,2.298322,,0.000318,401110.0,0.1417,26190.2,11571298304.0,653.5
44150,2.3017,,0.000318,399844.0,0.1482,26196.7,11573919744.0,655.6
44160,2.293792,,0.000318,399826.0,0.147,26203.3,11576541184.0,655.6
44170,2.323005,,0.000318,400201.0,0.1441,26209.9,11579162624.0,655.0
44180,2.301864,,0.000318,398012.0,0.1427,26216.4,11581784064.0,658.6
44190,2.323049,,0.000318,400664.0,0.1498,26223.0,11584405504.0,654.3
44200,2.291136,,0.000318,399457.0,0.1475,26229.6,11587026944.0,656.3
44210,2.27789,,0.000317,399622.0,0.1418,26236.1,11589648384.0,656.0
44220,2.291089,,0.000317,398687.0,0.1532,26242.7,11592269824.0,657.5
44230,2.308534,,0.000317,399526.0,0.1497,26249.3,11594891264.0,656.1
44240,2.33507,,0.000317,401684.0,0.1547,26255.8,11597512704.0,652.6
44250,2.278547,,0.000317,399192.0,0.1465,26262.4,11600134144.0,656.7
44260,2.267475,,0.000317,398305.0,0.1411,26269.0,11602755584.0,658.1
44270,2.291047,,0.000317,400185.0,0.1464,26275.6,11605377024.0,655.1
44280,2.315681,,0.000317,398156.0,0.1407,26282.1,11607998464.0,658.4
44290,2.275741,,0.000317,400518.0,0.1407,26288.7,11610619904.0,654.5
44300,2.292352,,0.000317,398884.0,0.1374,26295.3,11613241344.0,657.2
44310,2.301104,,0.000316,397875.0,0.1392,26301.9,11615862784.0,658.9
44320,2.296456,,0.000316,398566.0,0.1481,26308.4,11618484224.0,657.7
44330,2.291184,,0.000316,400687.0,0.148,26315.0,11621105664.0,654.2
44340,2.306131,,0.000316,398621.0,0.1539,26321.6,11623727104.0,657.6
44350,2.323568,,0.000316,400032.0,0.1431,26328.1,11626348544.0,655.3
44360,2.312503,,0.000316,398360.0,0.1444,26334.7,11628969984.0,658.1
44370,2.303902,,0.000316,400409.0,0.1434,26341.3,11631591424.0,654.7
44380,2.258919,,0.000316,398450.0,0.1446,26347.9,11634212864.0,657.9
44390,2.290362,,0.000316,398256.0,0.1402,26354.5,11636834304.0,658.2
44400,2.321,,0.000316,399620.0,0.1459,26361.1,11639455744.0,656.0
44410,2.311405,,0.000315,399381.0,0.145,26367.7,11642077184.0,656.4
44420,2.314989,,0.000315,398889.0,0.1469,26374.3,11644698624.0,657.2
44430,2.315324,,0.000315,397957.0,0.1469,26380.8,11647320064.0,658.7
44440,2.325016,,0.000315,400698.0,0.1416,26387.4,11649941504.0,654.2
44450,2.291027,,0.000315,399339.0,0.1589,26394.0,11652562944.0,656.4
44460,2.308559,,0.000315,398971.0,0.1422,26400.6,11655184384.0,657.1
44470,2.312532,,0.000315,398521.0,0.1427,26407.1,11657805824.0,657.8
44480,2.314417,,0.000315,399268.0,0.1412,26413.7,11660427264.0,656.6
44490,2.290392,,0.000315,400479.0,0.1469,26420.3,11663048704.0,654.6
44500,2.291738,,0.000314,398754.0,0.1517,26426.8,11665670144.0,657.4
44510,2.314368,,0.000314,398573.0,0.1492,26435.2,11668291584.0,657.7
